full_text,label
@Tan_Mar3M jokowi mengancam prabowo -&gt; kebijakan prabowo diprotes rakyat -&gt; rakyat(mahasiswa) demo -&gt; prabowo berhasil dilengserkan -&gt; gibran naik jadi presiden -&gt; 2029 gibran dua periode. itulah tujuan jokowi sebenarnya utek utek manusia paling korup sungguh sangat ironis,negative
Pembentukan DANANTARA agar BUMN seperti TEMASEK (BUMN Singapura) sesuai pidato Presiden @prabowo yg ingin menjadikan Jokowi sebagai pengawas Danantara maka BUMN bisa menjadi seperti Markobar dan Pisangku.,neutral
#Silakansimak. Saatnya Presiden @prabowo melakukan audit investigasi thdp tambang-tambang yg diserahkan oleh Jokowi kepada perusahaan Asing dan Swasta. Kembalikan tambang ke Negara. Apakah Presiden Prabowo berkenan dan berani melakukan? https://t.co/ATymw19f3D,neutral
Propaganda macam ni betul Dan ramai orang Indonesia percaya Merisaukan jugak lah Macam hari tu kes APMM tembak PATI tu Dia pi bantai ambik ucapan Presiden Prabowo waktu dia address Tentera Indonesia Ucapan tu dia campur aduk cakap tu ucapan latest nak attack Malaysia,negative
Prabowo Dikabarkan Reshuffle Mendiktisaintek Hari Ini Presiden Prabowo dikabarkan mereshuffle Mendiktisaintek Satryo Soemantri Brodjonegoro. &gt;&gt; https://t.co/Vrsdm5QRMu #detikcom,neutral
15/2/2025: Tidak ada yang berani mengkritik Presiden Prabowo. (Jokowi koruptor OCCRP) 18/2/2025: Mahasiswa Malang dalam aksi Indonesia Gelap membakar poster @prabowo @gibran_tweet #PrabowoMabokKekuasaan #PrabowoMabokKekuasaan https://t.co/wT5giiuXXz,neutral
NDASMU! yang bikin kaget kesekian kalinya. Dalam pidatonya di HUT ke-17 Partai Gerindra Presiden Prabowo Subianto melontarkan kata NDASMU! sebagai bentuk kemarahan terhadap kritik soal kabinetnya yang dianggap terlalu gemuk. Pernyataan ini memicu berbagai reaksi dari,neutral
Presiden Prabowo Subianto melakukan konferensi video bersama para Sarjana Penggerak Pembangunan Indonesia (SPPI) dari berbagai daerah pada Selasa (18/2/2025). Pertemuan ini menjadi momentum bagi Presiden untuk menekankan pentingnya percepatan implementasi program makan bergizi https://t.co/uvsjHaG8nO,neutral
Presiden Prabowo Subianto menggelar rapat terbatas sekaligus makan siang bersama sejumlah jajaran Menteri Kabinet Merah Putih di Istana Merdeka Jakarta Senin (17/2/2025). Tradisi baru ini diinisiasi oleh Presiden Prabowo sebagai bagian dari upaya memperkuat koordinasi https://t.co/f8gS1SFEam,neutral
Ternyata sejak muda Bapak Presiden @prabowo sudah kepengen efisiensi. Ternyata sejak dulu itu Indonesia sudah keliatan ada keBOCORAN. https://t.co/yJcNWJz5nU,negative
Bapaknya Presiden Prabowo sempat mau bikin Danantara tapi saat itu ditolak. Nah sekarang mau dibikin super holding Danantara. Buat apa? Peluang korupsinya bakal segede apa? https://t.co/ImwiM6rKck,negative
Demi membela @prabowo yg ngatain ndasmu pada yg mengkritik dia ceboker ramai-ramai bandingkan dgn Ahok. Presiden dibandingkan dgn gubernur. Yg berkata kasar pada rakyatnya di bandingkan dgn yg berkata kasar pada pejabat maling anggaran. Bungulnya pang kalian!! #IndonesiaGelap https://t.co/L661q4IsQg,negative
Klu boleh berandai. Andai cara berpikir Prabowo sesistematis SBY ini pasti rakyat memahami peruntukan APBN kita. Pak Prabowo Belajarlah ke SBY jgn ke Mulyono. Biar arah pembangunan slm anda jd presiden benar2 berdampak ke rakyat indonesia.! https://t.co/uT6FeZotU5,neutral
@JeyyHar Kakek gw sblm dia meninggal kita sempet ngobrol2 dia blg apapun yg terjadi prabowo ga boleh jadi presiden pasti kacau . ,negative
Prabowo Subianto Presiden Indonesia tercepat yang didemo oleh mahasiswa Minggu ini adalah hari hari perlawanan dari mahasiswa dan elemen masyarakat terhadap kebijakan2 pemerintah yang dinilai tidak pro rakyat Terus bergerak LAWAN ‼️ https://t.co/kw6CC6DIH4,neutral
@JeyyHar ayahku guru sejarah trs waktu aku sma sering diskusi insiden 98 dan waktu pemilu kmrn ikut ngeedukasi lewat pf sosmednya waktu prabowo dilantik presiden bertepatan sm kematian ayahku jdnya punya jokes ye si bapak udh dpt spoiler pemerintahannya trs milih tidur mna ga ngajak² ,neutral
 Sekarang saya tidak ragu2 mengatakan presiden ke-8 kita adalah bajingan tolol. Bayangkan di situ ada foto Prabowo di situ ada putra wakanda. Apa Anda tidak mules tiap hari melihat foto mereka? Ada rasa mual (RG) #PrabowoMabokKekuasaan #PrabowoMabokKekuasaan https://t.co/a7uk9URepY,negative
Presiden Prabowo Subianto mengumumkan sisa anggaran sebesar US$20 miliar atau sekitar Rp325 triliun dari penghematan anggaran akan digelontorkan ke BPI Danantara. Berikut enam hal yang patut Anda ketahui. https://t.co/YexFdNYEwD,neutral
Kebijakan Presiden @prabowo bak detox racun-racun yang selama ini terlalu lama dibiarkan. Sehingga anggaran publik tidak sampai untuk kepentingan rakyat banyak. Tentu kebijakan detox ini mendapat perlawanan dari raja-raja kecil yang status quo-nya terganggu. Lahan rentenya,negative
Prasetyo Hadi ini orang yg terdidik dengan baik sampai akhirnya ia dipercaya Presiden @prabowo sbg Mensesneg namun sama seperti halnya Presiden dan Wapres Fufufafa 'public speaking - nya buruk tampaknya Prasetyo Hadi ini tak bisa membedakan antara optimis dengan utopis. https://t.co/vIGolz38s2,positive
Kita harus meminta pertanggungjawaban pemimpin yg membuat #IndonesiaGelap yaitu Joko Widodo. Apakah kegelapan itu akan diteruskan oleh Presiden @prabowo ?,negative
Perintah Presiden @prabowo terang benderang. Tidak ada efisiensi atau pemotongan pada alokasi anggaran yang langsung terkait pelayanan publik seperti pendidikan kesehatan dan lain sebagainya. Termasuk di pemerintah daerah. Upaya-upaya membelokkan agenda Efisiensi oleh raja-raja https://t.co/jRwrtrfWqY,neutral
Viral ! Hanya Terjadi di Indonesia Anak anak Ini Berani Kritisi Kebijakan Presiden Prabowo Karena Efesiensi Pemangkasan Anggaran Pendidikan Dianggap Kebijakan Tolol. #Ndasmu,negative
@frhxyz097 Jokowi is mastermind. Semua ini di desain. Fun fact: Kalian yang membenci jokowi adalah alat bagi jokowi. Untuk menurunkan prabowo. Agar gibran bisa jadi presiden dan mencalonkan presiden 2029. Harusnya kalian berusaha menyadarkan prabowo. Bukan malah ingin menurunkan prabowo ,negative
Kata Jokowi Probowo adalah Presiden terkuat di Dunia saat ini &amp; Tidak ada yg berani mengkritik Presiden Prabowo. Nyatanya ! Aksi Indonesia Gelap di Malang Mahasiswa Membakar Banner Prabowo &amp; Gibran . Mahasiswa juga berhasil menduduki gedung DPRD kota Malang . https://t.co/G74vuGcQnT,neutral
Confirmed Presiden Prabowo enggak ngambil tawaran jadi kewarganegaraan Yordania,neutral
Aksi Demo Massa Mahasiswa. Hari ini Selasa 18 Februari 2025 Di Malang gambar Presiden &amp; wakilnya dibakar Di Semarang kantor DPRD dilempari kotoran sapi. Pak @prabowo Stop bilang....Ndasmu #IndonesiaGelap #AdiliJokowi https://t.co/d0xNEWXBF0,neutral
Mahasiswa membakar foto Presiden RI Prabowo Subianto dan Wakil Presiden RI Gibran Rakabuming Raka yang dipasang di pagar DPRD Kota Malang Selasa (18/2/2025). Mahasiswa membawa foto Prabowo dan Gibran dalam ukuran besar. Foto itu bergambar pose resmi presiden dan wakil https://t.co/kQMvze1n2F,neutral
Presiden Prabowo Subianto mengungkapkan tujuan pembentukan Badan Pengelola Investasi Daya Anagata Nusantara (BPI Danantara). Menurut Presiden dengan adanya Danantara kekayaan negara akan dikelola untuk kepentingan masyarakat dalam jangka panjang. Presiden menjelaskan arti https://t.co/Y2B49lE9sj,neutral
Kebijakan Presiden @prabowo u/ memperkuat ekonomi masyarakat &amp; menyambut Ramadhan. - Penyaluran Bansos (PKH Sembako PIP KIP BLT) Feb &amp; Maret. - Pencairan THR ASN pd Maret - Diskon Tiket Pesawat &amp; Tol - Program Diskon Belanja - Stabilisasi Harga Pangan - Diskon Listrik ,neutral
#kaburajadulu tagar ini membuat Para Pembantu Presiden RI ke 8 Jenderal TNI AD Kopassus Purn Bpk Prabowo Subiyanto Kebakaran Jenggot sampai tidak malu mengatakan pergi saja dan tidak usah kembali lagi. Mereka dulu lupa ya Pak Prabowo pernah Kabur ke Luar Negeri Yordania dan,negative
Pemicu aksi demo Mahasiswa. Adalah.... Ketika Presiden @prabowo Hilang jiwa kepemimpinannya. Dan lupa pada Jiwa Sapta Marganya. #IndonesiaGelap https://t.co/0pc4Z9emvd,neutral
Banten sebentar lagi akan nyate naga. Aparat2 . . Kalau setia kepada bangsa negara dan rakyat ayo. Kalau tidak percayalah saya akan bersihkan aparat Republik Indonesia (Presiden Prabowo) #PrabowoGibranMundurlah #PrabowoGibranMundurlah https://t.co/wvV0BvrO6P,negative
Akhirnya Presiden @prabowo menemui para Mahasiswa yang mengkritik dan memprotes programnya kemudian berteriak dengan gagah NDASMU! sambil melempar bajunya. Umpamanyaaaaaa..... https://t.co/oCA1ojTGWh,negative
*Bersyukur dengan Makan Bergizi Gratis Siswi SMA Sketsa Wajah Prabowo: Sangat Kagum dan Terharu* *Jakarta* Presiden RI Prabowo Subianto mendapatkan hadiah sebuah lukisan sketsa wajah yang dibuat oleh Anastasia Cagiva Wijaya salah satu siswi kelas 12 di SMAN 13 Jakarta Utara https://t.co/BGjL7mcfxI,neutral
Pil Pahit itu bernama Efisiensi Anggaran yg biasanya digunakan secara ugal-ugalan dikembalikan untuk kepentingan rakyat Aneh jika hal ini didemo... Rakyat mendukung langkah berani Presiden @prabowo Silent Majority memantau dg seksama https://t.co/qHVriFcPFW,negative
Min @Gerindra Pak Presiden @prabowo @antikorupsi Ini Makanan Apa Sih ? Apa Faedahnya dinegeri Ini ? Dari Dulu Terlihat Berat Sebelah ya Investigasinya/memberitakan sesuatu Pernah gak sih @antikorupsi Nyenggol Rumah Dp 0 % Formula E BRIN dll ?,negative
Prabowo Presiden Riil atau Pemain Pengganti sih? Prabowo sudah menjalani 100 hari++ sebagai Presiden Indonesia. Tapi pertanyaannya apakah dia benar-benar memegang kendali atau hanya melanjutkan skenario yang sudah disiapkan sejak era Jokowi? Di video ini saya mengupas,negative
Revolusi Data Sosial Ekonomi Nasional Impian lama Indonesia punya Data Tunggal Sosial Ekonomi Nasional (DTSEN) terwujud dalam masa pemerintahan Presiden Prabowo yang masih seumur jagung ini. Cukup dalam 100 hari pertama. Ayo kita kenalan dengan DTSEN lewat sebuah utas https://t.co/xntZRPXIlH,neutral
Prabowo ibarat kucing berbulu macan. Waktu jadi capres sngt terlihat begitu garang namun saat jadi Presiden langsung tunduk dibawa ketiak Jokowi. Ternyata @prabowo hanya bisa mengeong bukan mengaum. Macan asia ndasmu. #IndonesiaGelap Adili Jokowi' vs 'Hidup Jokowi!' https://t.co/LRQ0l2vSb0,negative
@Lembayung071 @realfedinuril Kapan sih Fedi Nuril bilang mau minggat kalo Prabowo jadi Presiden? Dia gak pernah bilang gitu.,negative
Buntut Teriakan Sang Presiden RI: HIDUP JOKOWI‼️ Muncullah AKSI #IndonesiaGelap Yang Pada Intinya Masyakat &amp; Mahasiswa Tak Lagi Percaya Kepada @prabowo Yang Katanya Akan Memperbaiki NKRI Sementara @prabowo Malah MEMBELA @jokowi Yang Sudah Diyakini Sebagai SUMBER KERUSAKAN NKRI https://t.co/98pHQA9e7B,neutral
#IndonesiaBersih mendapat perlawanan ? Wajib diwaspadai... Mungkinkah Raja2 Kecil merasa terancam saat Presiden @prabowo Prabowo Subianto Masif dg Gerakan INDONESIA BERSIH-BERSIH ? https://t.co/bFovyjg2mi,neutral
Harus diakui Presiden @prabowo terlihat ingin sekali semua Program yg dicanangkan dpt segera berjalan &amp; menampakkan hasil. Sayangnya birokrasi terbiasa bergerak lambat. Sehingga yg terjadi mereka saling tabrak bergerak ke sana ke mari. Kadang salah arah. Kuncinya: Komunikasi,negative
Akan selamanya #IndonesiaGelap jika Prabowo tetep Presiden karena dibelakangnya masih Jokowi https://t.co/h33sV292Dm,neutral
Siapa kekuatan di balik Jokowi? Bagaimana sikap Presiden @prabowo terhadap Jokowi membuat kita bertanya-tanya: How come orang besar seperti Prabowo bisa begitu menunduk-nunduk di depan Jokowi? Apakah sebenarnya dia menunduk-nunduk pada Kekuatan Besar di balik punggung Jokowi?,negative
Berdiskusi dengan Pak Seskab Teddy Indra Wijaya terkait sejumlah acara peresmian yang akan dihadiri oleh Bapak Presiden Jenderal TNI (Purn) Prabowo Subianto. Termasuk peresmian Bullion Services (Bank Emas) pada akhir Februari dan peresmian Bali International Hospital (KEK Sanur) https://t.co/UMf2WcqXTQ,neutral
Tapi ini bukan tentang Presiden @prabowo. . . Ini tentang : UTOPIA INDONESIA EMAS. NDASMU !! . . ️ #IndonesiaGelap #FufufafaAibNasional https://t.co/8pGWfOn8o9,neutral
@prabowo Harusnya Hidup rakyatku Hidup guru Hidup petani Hidup mahasiswa Hidup NKRI Hidup buruh BUKANNYA #HidupJokowi Anda ini Presiden loh.... https://t.co/tlW1bAs26Y,negative
Skenario Lanjutan Pemangkasan Anggaran Presiden Prabowo Subianto menargetkan pemangkasan anggaran hingga Rp 750 triliun dalam tiga tahap. Tahap pertama berasal dari Bagian Anggaran Bendahara Umum Negara sebesar Rp 300 triliun. Kedua dari penyisiran anggaran hingga ke item https://t.co/kcVW2QOUOC,neutral
GAWAT! Prabowo Akan Tunjuk Mantan Presiden Jadi 'Pengawas Danantara' Kelola Aset Negara Rp14.000 Triliun: Maksudnya Jokowi? https://t.co/zY4fQSodKK,neutral
Banyak yang kritik soal gesture presiden Prabowo saat orasi pada HUT Partai Gerindra kemaren. Mereka bilang tak pantas untuk seorang presiden. Apalagi setelah terlontar lirih kata NDASMU Jujur ini yang paling saya suka dari beliau gesture &amp; karakternya yang Gak JAIM. Gasss https://t.co/6Vcp9gRbai,positive
Pidato politik Presiden Prabowo yang menyindir pengkritiknya dengan sebutan ndasmu dengan mimik mengejek disebut berlebihan kekanak-kanakan dan tak pantas diucapkan seorang kepala negara oleh pengamat politik. https://t.co/JmAviC8vIn,negative
#IndonesiaGelap Prabowo jadi presiden demi bisnis bukan demi rakyat. https://t.co/PuUoy7dv2d,neutral
Melihat hasil audit DOGE yg dilakukan @elonmusk ini luarbiasa. Pak Presiden @prabowo https://t.co/2u3dyj1Ajr,positive
Kebijakan presiden Prabowo pro rakyat membuat resah oligarki tamak medit perkedit. Ingin negeri ini chaos dengan menggerakkan massa dimulai dengan membakar emosi mahasiswa. Mereka akan tampil bak pahlawan ketika terjadi chaos dengan menjadikan bonekanya sebagai pemimpin baru.,negative
Saya merinding melihat tayangan youtube ini.. (https://t.co/R1i3lsg0wf) Belum pernah ada yang seberani bung Faizal Assegaf dalam menyampaikan statementnya. Berkali-kali saya katakan bahwa Ketiadaan penegakan hukum terhadap Jokowi dibawah pemerintahan Presiden Prabowo https://t.co/4C7Lpt3Toj,negative
@ARSIPAJA Gua bikin Prabowo di entot Jokowi nih biar kreatifitas ANJ LU TOLOL DONGO,negative
@yudhakhel Gw mau bilang Presiden @prabowo amat sangat tai anjing! Kenapa? pemerintah belum bisa memberikan lapangan pekerjaan yang dijanjikan waktu debat. Kesejahteraan bagaimana yang dia definisikan! Wong presiden dikritik malah baper asu asuu! Malah keluar dukungan jadi presiden 2029! https://t.co/0YPWIALoGN,negative
Pekerja migran menyumbangkan devisa negara sebesar Rp227 triliun per tahun. Jadi nomor dua terbesar setelah migas (minyak dan gas). Bahkan Presiden Prabowo bikin 1 Kementerian khusus mengurusi pekerja migran yang mungkin dulunya mikir #KaburAjaDulu Level Wamen ngomongnya gini https://t.co/IWBqQyC4BR,neutral
Finalis pemimpin Corrupt sedunia tahun 2024 ini yang membantu Prabowo menang Pilpres Finalis pemimpin Corrupt kala itu masih aktif jabat Presiden. Gak cawe-cawe Ndasmu!! #IndonesiaGelap #AdiliJokowi https://t.co/T8FZLUeWYa,neutral
@Mulalt_ @prabowo @albertsamuel28 @jayapuraupdate @Dandhy_Laksono Anjing pengecut banget lawan anak sma pake peluru tajam ga kaget wong presiden skrg penjahat ham kok,negative
 Pak Prabowo adalah Presiden terkuat. Saking kuatnya tidak ada yang berani mengritik Tapi yang ngomong Jokowi. Dan hari ini terbukti lagi. #IndonesiaGelap https://t.co/OpOkv7VEJ9,positive
Makin kesini makin Muak melihat Tingkah Prabowo sebagai Presiden Udah kek bocah lenong tiap pidato isinya cuma curhat dan ngedumel Anda itu bukan Bocah bung @prabowo,negative
@telordadarpdg Karena kasus pembunuhan Lambang Babar Purnomo belum tuntas gua memilih untuk gak takut nyebut namanya. Terduga pelaku adalah Hashim Djojohadikusumo yang merupakan adiknya Prabowo Subianto presiden indon saat ini.,negative
Para Kepala Daerah Sepakat dan mendukung Efisiensi dengan tetap merujuk pada capaian target visi Presiden Prabowo Arahan Prabowo Jelas efisiensi tidak boleh menurunkan performa kinerja pemerintah terutama yang berkaitan dengan kepentingan masyarakat. https://t.co/J13EmnFuio,neutral
Soeharto 32 tahun baru di demo Prabowo baru 1% lamanya jd presiden dari Mertuanya langsung di demo. Legend,negative
Clear ya. Tegas disampaikan Kepala PCO Pak Hasan Nasbi bahwa gaji pegawai dan layanan publik tidak termasuk item anggaran yang diefisienkan. Efisiensi yang sesuai arahan Presiden Prabowo itu hanya menyasar mata anggaran yang selama ini jadi sumber pemborosan seperti perdin https://t.co/zRxEx8q32q,negative
Impian untuk berkuasa seorang Presiden Prabowo Subianto sudah terwujud lantas apakah kita harus diam saja?? Tidak !!! Mari Kita lawan setiap kebijakannya yang tidak pro dengan Rakyat. #IndonesiaGelap #NegrikuDaruratPendidikan https://t.co/esEMQsp9b0,negative
@alisyarief @andi_achilles Pak Presiden @prabowo jika ada kegiatan retreat lagi kiranya perlu Bapak renungkan apa yang ditulis Macan Asia Prabowo Subianto sekian tahun silam. Semoga membuka mata hati Bapak!. Terima kasih .Thank You. Matur nuwun. Gracias. Makasih Ye. Danke. Xièxiè. Hatur Nuhun. https://t.co/NMdYw0RRhv,positive
Presiden Prabowo Subianto menegaskan akan terus memerangi korupsi di Indonesia. Dia mengaku tak gentar melawan para koruptor. Ada yang melawan ada. Kalau kita yang mau bersihkan korupsi dilawan kira-kira yang lawan kita siapa? Yang lawan kita itu koruptor itu yang https://t.co/HTNdNdq1Kr,negative
@Mulalt_ @prabowo @albertsamuel28 @jayapuraupdate @Dandhy_Laksono At this rate I won't be surprised that in the future Prabowo will be known as one of Indonesia's worst presidents besides Soeharto and Jokowi. Kurang dari setahun sudah demo besar 2 kali. Jangan sampai demo ke 3 tuntutan nya justru menurunkan presiden.,negative
Hormati aksi mereka karena kebutuhan dan kebiasaan tiap daerah tidak sama Papua lebih memerlukan pengingkatan masif jumlah SDM yang bisa mengenyam pendidikan. Semoga ada langkah bijak dari Presiden @prabowo mengatasi tuntutan rakyat disana! https://t.co/J8LUOwDcoa,neutral
Badan Pengelola Investasi Daya Anagata Nusantara (Danantara) akan diluncurkan pada 24 Februari 2025. Presiden Prabowo Subianto menyebut Danantara dibentuk untuk mengelola investasi nasional. Danantara adalah konsolidasi semua kekuatan ekonomi kita yang ada di pengelolaan https://t.co/JvhV9WKN9k,neutral
Prabowo mau arahkan hasil efisiensi ke superholding Danantara. Lalu mantan-mantan presiden diarahkan jadi pengawas belum jelas ini apakah posisinya resmi jadi komisaris atau gimana Yang jelas agak ngeri-ngeri nih.,negative
