full_text,text_processed,text_processed1,label,score,panjang
Kinerja Presiden Prabowo bikin publik senang dan merasa didengar #KinerjaPrabowoTerbukti,kerja presiden prabowo bikin publik senang dengar kinerjaprabowoterbukti,kinerja presiden prabowo bikin publik senang dan merasa didengar kinerja prabowo terbukti,negative,0.9756101369857788,8
Makin optimis sama masa depan kinerja Prabowo-Gibran diapresiasi banyak orang #KinerjaPrabowoTerbukti,optimis kerja prabowo gibran apresiasi orang kinerjaprabowoterbukti,makin optimis sama masa depan kinerja prabowo gibran diapresiasi banyak orang kinerja prabowo terbukti,negative,0.9919745326042176,7
Prabowo-Gibran sukses dapet dukungan luas 80 9% pada puas sama kinerja 100 hari mereka #KinerjaPrabowoTerbukti,prabowo gibran sukses dapet dukung luas puas kerja kinerjaprabowoterbukti,prabowo gibran sukses dapet dukungan luas pada puas sama kinerja hari mereka kinerja prabowo terbukti,negative,0.9779390692710876,9
Renovasi sekolah rusak satu bukti nyata kinerja Prabowo #KinerjaPrabowoTerbukti,renovasi sekolah rusak bukti nyata kerja prabowo kinerjaprabowoterbukti,renovasi sekolah rusak satu bukti nyata kinerja prabowo kinerja prabowo terbukti,negative,0.9915737509727478,8
Pengakuan publik jelas dari survei 80 9% masyarakat puas dengan kinerja Prabowo-Gibran Inspiratif! #KinerjaPrabowoTerbukti,aku publik survei masyarakat puas kerja prabowo gibran inspiratif kinerjaprabowoterbukti,pengakuan publik jelas dari survei masyarakat puas dengan kinerja prabowo gibran inspiratif kinerja prabowo terbukti,negative,0.9711993336677552,10
Fokus di kesehatan gratis kinerja 100 hari Prabowo bikin senang #KinerjaPrabowoTerbukti,fokus sehat gratis kerja prabowo bikin senang kinerjaprabowoterbukti,fokus di kesehatan gratis kinerja hari prabowo bikin senang kinerja prabowo terbukti,negative,0.9951658248901368,8
80 9% masyarakat happy banget sama kerja Prabowo-Gibran bukti kinerja mereka patut diapresiasi #KinerjaPrabowoTerbukti,masyarakat happy banget kerja prabowo gibran bukti kerja patut apresiasi kinerjaprabowoterbukti,masyarakat happy banget sama kerja prabowo gibran bukti kinerja mereka patut diapresiasi kinerja prabowo terbukti,negative,0.9985235333442688,11
Kinerja Prabowo-Gibran dapet highlight positif survei bilang 80 9% valid #KinerjaPrabowoTerbukti,kerja prabowo gibran dapet highlight positif survei bilang valid kinerjaprabowoterbukti,kinerja prabowo gibran dapet highlight positif survei bilang valid kinerja prabowo terbukti,negative,0.9981216788291932,10
Presiden Prabowo lanjutin kinerja positifnya! #KinerjaPrabowoTerbukti,presiden prabowo lanjutin kerja positif kinerjaprabowoterbukti,presiden prabowo lanjutin kinerja positifnya kinerja prabowo terbukti,negative,0.9663029313087464,6
Kinerja Prabowo-Gibran selama 100 hari dapat apresiasi besar dari masyarakat. Teruskan! #KinerjaPrabowoTerbukti,kerja prabowo gibran apresiasi masyarakat terus kinerjaprabowoterbukti,kinerja prabowo gibran selama hari dapat apresiasi besar dari masyarakat teruskan kinerja prabowo terbukti,negative,0.97134530544281,7
Kinerja 100 hari Prabowo-Gibran dapet applause dari 80 9% masyarakat Kebijakan mereka bikin warga makin mantap #KinerjaPrabowoTerbukti https://t.co/b5tNgcz3y6,kerja prabowo gibran dapet applause masyarakat bijak bikin warga mantap kinerjaprabowoterbukti,kinerja hari prabowo gibran dapet applause dari masyarakat kebijakan mereka bikin warga makin mantap kinerja prabowo terbukti,negative,0.9857603907585144,11
@LanaKirani Kinerja Prabowo-Gibran dapat pujian publik mereka optimis banget #KinerjaPrabowoTerbukti,kerja prabowo gibran puji publik optimis banget kinerjaprabowoterbukti,lanakirani kinerja prabowo gibran dapat pujian publik mereka optimis banget kinerja prabowo terbukti,neutral,0.9447328448295592,8
Mantap 80 9% orang puas banget nih sama kinerja Prabowo-Gibran Kebijakan mereka dianggap top banget! #KinerjaPrabowoTerbukti,mantap orang puas banget kerja prabowo gibran bijak anggap top banget kinerjaprabowoterbukti,mantap orang puas banget nih sama kinerja prabowo gibran kebijakan mereka dianggap top banget kinerja prabowo terbukti,neutral,0.9092404842376708,12
Kinerja positif 100 hari Prabowo-Gibran mantap masyarakat kasih aplaus istilahnya! #KinerjaPrabowoTerbukti,kerja positif prabowo gibran mantap masyarakat kasih aplaus istilah kinerjaprabowoterbukti,kinerja positif hari prabowo gibran mantap masyarakat kasih aplaus istilahnya kinerja prabowo terbukti,neutral,0.9797540307044984,10
Kinerja Prabowo membawa harapan baru buat Indonesia bikin excited terus #KinerjaPrabowoTerbukti,kerja prabowo bawa harap indonesia bikin excited kinerjaprabowoterbukti,kinerja prabowo membawa harapan baru buat indonesia bikin excited terus kinerja prabowo terbukti,neutral,0.9565436840057372,8
Kinerja Prabowo bikin kita yakin dengan masa depan bangsa #KinerjaPrabowoTerbukti,kerja prabowo bikin bangsa kinerjaprabowoterbukti,kinerja prabowo bikin kita yakin dengan masa depan bangsa kinerja prabowo terbukti,negative,0.9528801441192628,5
Horeee! Prabowo-Gibran dapat acungan jempol dari rakyat kinerja 100 hari terbaik #KinerjaPrabowoTerbukti,horeee prabowo gibran acung jempol rakyat kerja baik kinerjaprabowoterbukti,horeee prabowo gibran dapat acungan jempol dari rakyat kinerja hari terbaik kinerja prabowo terbukti,negative,0.994901180267334,9
Kinerja solid Prabowo-Gibran berhasil rajut kepercayaan masyarakat secara positif #KinerjaPrabowoTerbukti,kerja solid prabowo gibran hasil rajut percaya masyarakat positif kinerjaprabowoterbukti,kinerja solid prabowo gibran berhasil rajut kepercayaan masyarakat secara positif kinerja prabowo terbukti,negative,0.942484438419342,10
Dukungan masyarakat 80 9% untuk Prabowo-Gibran bukti kinerja yang buat happy #KinerjaPrabowoTerbukti,dukung masyarakat prabowo gibran bukti kerja happy kinerjaprabowoterbukti,dukungan masyarakat untuk prabowo gibran bukti kinerja yang buat happy kinerja prabowo terbukti,negative,0.9963539838790894,8
Puas abis sama kinerja Prabowo yang selalu on point #KinerjaPrabowoTerbukti,puas abis kerja prabowo point kinerjaprabowoterbukti,puas abis sama kinerja prabowo yang selalu on point kinerja prabowo terbukti,negative,0.9028419852256776,6
Kinerja Presiden Prabowo sangat membanggakan banyak hal positif yang telah dicapai #KinerjaPrabowoTerbukti https://t.co/0NkyqwqvlZ,kerja presiden prabowo bangga positif capai kinerjaprabowoterbukti,kinerja presiden prabowo sangat membanggakan banyak hal positif yang telah dicapai kinerja prabowo terbukti,negative,0.9962222576141356,7
Kinerja Prabowo-Gibran dalam 100 hari pertama dapet pujian dari masyarakat luas #KinerjaPrabowoTerbukti,kerja prabowo gibran dapet puji masyarakat luas kinerjaprabowoterbukti,kinerja prabowo gibran dalam hari pertama dapet pujian dari masyarakat luas kinerja prabowo terbukti,negative,0.9723721742630004,8
Kinerja Presiden Prabowo membuktikan komitmennya terhadap kemajuan bangsa #KinerjaPrabowoTerbukti,kerja presiden prabowo bukti komitmen maju bangsa kinerjaprabowoterbukti,kinerja presiden prabowo membuktikan komitmennya terhadap kemajuan bangsa kinerja prabowo terbukti,negative,0.9065845012664796,8
Dukungan publik meningkat Prabowo-Gibran siap gaspol buat kinerja makin maksimal #KinerjaPrabowoTerbukti,dukung publik tingkat prabowo gibran gaspol kerja maksimal kinerjaprabowoterbukti,dukungan publik meningkat prabowo gibran siap gaspol buat kinerja makin maksimal kinerja prabowo terbukti,neutral,0.9946827292442322,9
Rasa puas publik jadi bukti solid kinerja Prabowo-Gibran selama 100 hari #KinerjaPrabowoTerbukti,puas publik bukti solid kerja prabowo gibran kinerjaprabowoterbukti,rasa puas publik jadi bukti solid kinerja prabowo gibran selama hari kinerja prabowo terbukti,negative,0.9684592485427856,8
Publik puas dengan kinerja Prabowo-Gibran 80 9% masyarakat kasih pujian buat pencapaian mereka #KinerjaPrabowoTerbukti,publik puas kerja prabowo gibran masyarakat kasih puji capai kinerjaprabowoterbukti,publik puas dengan kinerja prabowo gibran masyarakat kasih pujian buat pencapaian mereka kinerja prabowo terbukti,neutral,0.9301935434341432,10
Kinerja Prabowo-Gibran diasah 80 9% kasih dua jempol Publik kasih semangat penuh buat kebijakan keren mereka! #KinerjaPrabowoTerbukti,kerja prabowo gibran asah kasih jempol publik kasih semangat penuh bijak keren kinerjaprabowoterbukti,kinerja prabowo gibran diasah kasih dua jempol publik kasih semangat penuh buat kebijakan keren mereka kinerja prabowo terbukti,negative,0.985680341720581,13
Publik apresiasi 80 9% kinerja Prabowo-Gibran langkah bijak mereka layak dijaga #KinerjaPrabowoTerbukti,publik apresiasi kerja prabowo gibran langkah bijak layak jaga kinerjaprabowoterbukti,publik apresiasi kinerja prabowo gibran langkah bijak mereka layak dijaga kinerja prabowo terbukti,negative,0.9959750771522522,10
Leader yang dicari 80 9% masyarakat puas kinerja Prabowo-Gibran #KinerjaPrabowoTerbukti,leader cari masyarakat puas kerja prabowo gibran kinerjaprabowoterbukti,leader yang dicari masyarakat puas kinerja prabowo gibran kinerja prabowo terbukti,negative,0.9874167442321776,8
Ini bukti langkah Prabowo-Gibran berhasil mayoritas masyarakat puas sama kinerja mereka #KinerjaPrabowoTerbukti,bukti langkah prabowo gibran hasil mayoritas masyarakat puas kerja kinerjaprabowoterbukti,ini bukti langkah prabowo gibran berhasil mayoritas masyarakat puas sama kinerja mereka kinerja prabowo terbukti,negative,0.9899702668190002,10
Kinerja fantastis! Apresiasi 80 9% masyarakat untuk 100 hari Prabowo-Gibran jadi motivasi kuat #KinerjaPrabowoTerbukti,kerja fantastis apresiasi masyarakat prabowo gibran motivasi kuat kinerjaprabowoterbukti,kinerja fantastis apresiasi masyarakat untuk hari prabowo gibran jadi motivasi kuat kinerja prabowo terbukti,negative,0.959456980228424,9
Kepercayaan tingkat tinggi dari masyarakat jadi bukti kinerja oke Prabowo-Gibran di 100 hari pertama #KinerjaPrabowoTerbukti,percaya tingkat masyarakat bukti kerja oke prabowo gibran kinerjaprabowoterbukti,kepercayaan tingkat tinggi dari masyarakat jadi bukti kinerja oke prabowo gibran di hari pertama kinerja prabowo terbukti,negative,0.9163506031036376,9
Kiprah Prabowo-Gibran 100 hari disokong 80 9% penduduk Langkah makin perkasa di jalur kinerja #KinerjaPrabowoTerbukti https://t.co/MJ2kPXmJ43,kiprah prabowo gibran sokong duduk langkah perkasa jalur kerja kinerjaprabowoterbukti,kiprah prabowo gibran hari disokong penduduk langkah makin perkasa di jalur kinerja kinerja prabowo terbukti,neutral,0.98581725358963,10
Kinerja Pak Prabowo bikin banyak yang makin mengapresiasi #KinerjaPrabowoTerbukti,kerja prabowo bikin apresiasi kinerjaprabowoterbukti,kinerja pak prabowo bikin banyak yang makin mengapresiasi kinerja prabowo terbukti,negative,0.904794454574585,5
Kinerja Prabowo selama ini bikin rakyat merasakan perubahan positif #KinerjaPrabowoTerbukti,kerja prabowo bikin rakyat rasa ubah positif kinerjaprabowoterbukti,kinerja prabowo selama ini bikin rakyat merasakan perubahan positif kinerja prabowo terbukti,negative,0.9729846715927124,8
Breaking news Prabowo-Gibran dapet pujian 80 9% dalam 100 hari job Tuju kinerja cerah #KinerjaPrabowoTerbukti,breaking news prabowo gibran dapet puji job tuju kerja cerah kinerjaprabowoterbukti,breaking news prabowo gibran dapet pujian dalam hari job tuju kinerja cerah kinerja prabowo terbukti,neutral,0.9282677173614502,11
Bukti obyektif kinerja Prabowo-Gibran puaskan 80 9% masyarakat #KinerjaPrabowoTerbukti,bukti obyektif kerja prabowo gibran puas masyarakat kinerjaprabowoterbukti,bukti obyektif kinerja prabowo gibran puaskan masyarakat kinerja prabowo terbukti,negative,0.9804558753967284,8
Kinerja Prabowo-Gibran bikin bangga publik kasih apresiasi besar #KinerjaPrabowoTerbukti https://t.co/c6BUJWQjvo,kerja prabowo gibran bikin bangga publik kasih apresiasi kinerjaprabowoterbukti,kinerja prabowo gibran bikin bangga publik kasih apresiasi besar kinerja prabowo terbukti,neutral,0.9167101383209229,9
Kinerja Presiden Prabowo membawa kebanggaan bagi seluruh rakyat Indonesia #KinerjaPrabowoTerbukti https://t.co/xK4zESuQcu,kerja presiden prabowo bawa bangga rakyat indonesia kinerjaprabowoterbukti,kinerja presiden prabowo membawa kebanggaan bagi seluruh rakyat indonesia kinerja prabowo terbukti,negative,0.978883981704712,8
Bikin baper kinerja Prabowo-Gibran dapet banyak respons positif dari masyarakat #KinerjaPrabowoTerbukti https://t.co/rL7ihxuUzf,bikin baper kerja prabowo gibran dapet respons positif masyarakat kinerjaprabowoterbukti,bikin baper kinerja prabowo gibran dapet banyak respons positif dari masyarakat kinerja prabowo terbukti,negative,0.9839478731155396,10
Kinerja Prabowo-Gibran raih 80 9% tingkat puas dalam 100 hari Luar biasa #KinerjaPrabowoTerbukti,kerja prabowo gibran raih tingkat puas kinerjaprabowoterbukti,kinerja prabowo gibran raih tingkat puas dalam hari luar biasa kinerja prabowo terbukti,negative,0.9251929521560668,7
Kinerja Prabowo-Gibran bikin puas 80 9% publik lanjutkan! #KinerjaPrabowoTerbukti,kerja prabowo gibran bikin puas publik lanjut kinerjaprabowoterbukti,kinerja prabowo gibran bikin puas publik lanjutkan kinerja prabowo terbukti,neutral,0.9772250056266784,8
Kinerja Presiden Prabowo patut diapresiasi tinggi #KinerjaPrabowoTerbukti,kerja presiden prabowo patut apresiasi kinerjaprabowoterbukti,kinerja presiden prabowo patut diapresiasi tinggi kinerja prabowo terbukti,negative,0.9978163242340088,6
KETUA Umum DPP Partai NasDem Surya Paloh mengapresiasi tingginya tingkat kepuasan masyarakat terhadap kinerja pemerintahan Presiden Prabowo Subianto. https://t.co/RUGondUBFS,ketua dpp partai nasdem surya paloh apresiasi tinggi tingkat puas masyarakat kerja perintah presiden prabowo subianto,ketua umum dpp partai nasdem surya paloh mengapresiasi tingginya tingkat kepuasan masyarakat terhadap kinerja pemerintahan presiden prabowo subianto,neutral,0.9966471791267396,16
Transformasi besar kinerja 100 hari Prabowo disukai masyarakat lewat program-program unggulannya #KinerjaPrabowoTerbukti,transformasi kerja prabowo suka masyarakat program program unggul kinerjaprabowoterbukti,transformasi besar kinerja hari prabowo disukai masyarakat lewat program program unggulannya kinerja prabowo terbukti,neutral,0.9566193222999572,9
Kinerja Presiden Prabowo mencerminkan dedikasi tinggi pada bangsa #KinerjaPrabowoTerbukti,kerja presiden prabowo cermin dedikasi bangsa kinerjaprabowoterbukti,kinerja presiden prabowo mencerminkan dedikasi tinggi pada bangsa kinerja prabowo terbukti,negative,0.942501664161682,7
Kinerja Prabowo-Gibran di 100 hari dapet apresiasi masyarakat 80 9% puas Energi positif ini bakal nambah semangat #KinerjaPrabowoTerbukti,kerja prabowo gibran dapet apresiasi masyarakat puas energi positif nambah semangat kinerjaprabowoterbukti,kinerja prabowo gibran di hari dapet apresiasi masyarakat puas energi positif ini bakal nambah semangat kinerja prabowo terbukti,negative,0.987838625907898,12
Masyarakat beri kepercayaan tinggi 80 9%! Kinerja Prabowo-Gibran emang keren dan mendapat dukungan #KinerjaPrabowoTerbukti,masyarakat percaya kerja prabowo gibran emang keren dukung kinerjaprabowoterbukti,masyarakat beri kepercayaan tinggi kinerja prabowo gibran emang keren dan mendapat dukungan kinerja prabowo terbukti,negative,0.966013729572296,9
Kinerja positif Prabowo bikin publik yakin Indonesia bakal lebih baik #KinerjaPrabowoTerbukti,kerja positif prabowo bikin publik indonesia kinerjaprabowoterbukti,kinerja positif prabowo bikin publik yakin indonesia bakal lebih baik kinerja prabowo terbukti,negative,0.9853447079658508,7
Kinerja Prabowo-Gibran masuk nominasi excellent di hati masyarakat! #KinerjaPrabowoTerbukti,kerja prabowo gibran masuk nominasi excellent hati masyarakat kinerjaprabowoterbukti,kinerja prabowo gibran masuk nominasi excellent di hati masyarakat kinerja prabowo terbukti,negative,0.9734097719192504,9
@sutanmangara Pak @prabowo ini rasanya belum ada 100 hari kinerja kabinet bapak tp kok sdh bnyk menteri+wamen yg kontroversial saran segera review deh pak drpd makin lama bakal jd sandungan pemerintahan bapak. Cari menteri/wamen yg bener2 kualitas lahir batin attitude+skill.,prabowo kerja kabinet sdh bnyk menteri wamen kontroversial saran review drpd sandungan perintah cari menteri wamen bener kualitas lahir batin attitude skill,sutanmangara pak prabowo ini rasanya belum ada hari kinerja kabinet bapak tp kok sdh bnyk menteri wamen yang kontroversial saran segera review deh pak drpd makin lama bakal jd sandungan pemerintahan bapak cari menteri wamen yang bener kualitas lahir batin attitude skill,neutral,0.987473487854004,22
Kinerja Prabowo-Gibran dapet apresiasi 80 9% masyarakat Dukungan dari publik bikin semangat terus! #KinerjaPrabowoTerbukti,kerja prabowo gibran dapet apresiasi masyarakat dukung publik bikin semangat kinerjaprabowoterbukti,kinerja prabowo gibran dapet apresiasi masyarakat dukungan dari publik bikin semangat terus kinerja prabowo terbukti,negative,0.9947708249092102,11
Public response for Prabowo-Gibran tak tertandingi! Bukti kinerja mereka yang top level #KinerjaPrabowoTerbukti,public response for prabowo gibran tanding bukti kerja top level kinerjaprabowoterbukti,public response for prabowo gibran tak tertandingi bukti kinerja mereka yang top level kinerja prabowo terbukti,negative,0.9961029291152954,11
