,full_text,label,text_processed,label_num
3880,Acara berlangsung secara sederhana dengan undangan terbatas sesuai arahan langsung presiden @prabowo untuk efisiensi anggaran dan kurangi acara seremonial @Kemhan_RI,positive,acara sederhana undang batas sesuai arah langsung presiden efisiensi anggar kurang acara seremonial,1
3881,Langkah Presiden Prabowo Mengevaluasi Proyek Strategis Nasional Memantik Spekulasi Politik. Muncul penilaian bila Prabowo ingin melepas bayang-bayang pendahulunya... Joko Widodo! ️ https://t.co/wBCHRavtl6 https://t.co/W6FdkI3Ni4,negative,langkah presiden prabowo evaluasi proyek strategis nasional mantik spekulasi politik muncul nilai prabowo lepas bayang bayang dahulu joko widodo,2
3882,Setelah jadi raja ngibul dan masuk pemimpin terkorup di dunia sebentar lagi @jokowi akan dapat gelar raja mangkrak. Ini Warisan 43 PSN Era Jokowi yang Mangkrak Paling Banyak Jalan Tol Presiden Prabowo Ogah Realisasikan? https://t.co/IUJQzcI3CN https://t.co/Y2flAMRymd,positive,raja ngibul masuk pimpin korup dunia sebentar gelar raja mangkrak waris psn era jokowi mangkrak jalan tol presiden prabowo ogah realisasi,1
3883,Jika Masih dalam Cengkraman Jokowi Prabowo Akan Menjadi Presiden Terburuk Karena Tak Punya Mandat Yang Berani Dijalankannya Sendiri,positive,cengkraman jokowi prabowo presiden buruk mandat berani jalan,1
3884,Seperti nya sulit memperbaiki semua penegak hukum. Kita lihat tahun ini apakah Pak Presiden @prabowo bisa merevisi atau mengganti semua para Penegak hukum? https://t.co/7i9IBKmv2L,positive,sepe i nya sulit baik tegak hukum lihat presiden revisi ganti tegak hukum,1
3885,Dulu Presiden @prabowo dikatain penculik sama si @Uki23 . Loe sdh minta maaf blm atas semua hujatan loe slm ini Ki? Jk pandangan negatif loe slm ini salah thd pak Prabowo mestinya loe (semua kader PSI) minta maaf. Skrg sok2an bahas 100hr kabinet Prabowo. Munafik loe ah! https://t.co/B4Phrkp10E,negative,presiden dikatain culik si loe sdh maaf blm hujat loe slm ki jk pandang negatif loe slm salah thd prabowo mesti loe kader psi maaf skrg sok an bahas hr kabinet prabowo munafik loe ah,2
3886,Yg jd pertanyaan apakah Budi Arie sdh dpt izin Presiden @prabowo ? Jk pun sdh dpt izin Presiden dlm kapasitas &amp; rcn apa Budi Arie sambangi Jokowi ke Solo. Jgn2 ada pengendali yg terselubung. Sungguh aneh tp nyata! https://t.co/ziXjnRRTht,neutral,yg jd pe anyaan budi arie sdh dpt izin presiden jk sdh dpt izin presiden dlm kapasitas amp rcn budi arie sambang jokowi solo jgn kendali yg selubung sungguh aneh tp nyata,0
3887,Saatnya Tokoh Banten Pemuda Pemudi Banten Bersuara &amp; memperjuangkan apa yang dirasakan oleh sebahagian saudara saudaranya di pesisir tanggerang. Jangan diam ! Ayo bersuara ! Saya yakin Presiden @prabowo sangat mengapresiasi Sebuah perjuangan yang murni untuk penegakan hukum https://t.co/6fq4MMBgW4,neutral,tokoh banten pemuda pemudi banten suara amp juang rasa sebahagian saudara saudara pesisir tanggerang diam ayo suara presiden apresiasi juang murni tega hukum,0
3888,Presiden Prabowo Subianto diberikan kenang-kenangan berupa helm George Russell oleh PM Malaysia Anwar Ibrahim. Helm ini diberikan saat melawat ke Suria KLCC dalam kunjungan kenegaraan ke Malaysia. Helm musim kapan nih? https://t.co/3elvr9NgF9,neutral,presiden prabowo subianto kenang kenang helm george russell pm malaysia anwar ibrahim helm lawat suria klcc kunjung negara malaysia helm musim nih,0
3889,@OposisiCerdas Asyiiiik.. Terus dia ditahan... Terus dia didiamkan sama Presiden @prabowo Betapa indahnya negeri ini. Negeri kaum oligarki. @setpresRI @KemensetnegRI,positive,asyiiiik tahan diam presiden betapa indah negeri negeri kaum oligarki,1
3890, Prabowo suka baca buku. Gibran gak suka baca buku. - Dasar enabler Prabowo! - Pasti ini twit softselling Prabowo! - Harusnya jangan MEMUJI penjahat HAM - Bangga lo presiden suka baca buku? - Berarti lo ngebolehin yah Wapres gak suka baca buku karena tenang aja Presidennya kan,negative,prabowo suka baca buku gibran gak suka baca buku dasar enabler prabowo twit softselling prabowo puji jahat ham bangga lo presiden suka baca buku bera i lo ngebolehin yah wapres gak suka baca buku tenang aja presiden,2
3891,Presiden Prabowo Subianto Tiba di Tanah Air Pangkalan TNI AU Halim Perdanakusuma 27 Januari 2025 Dari India hingga Malaysia Presiden Prabowo Pererat Hubungan Bilateral dengan Negara Sahabat Presiden Republik Indonesia Prabowo Subianto tiba di Tanah Air pada Senin 27 https://t.co/DQiBnuGWeC,positive,presiden prabowo subianto tanah air pangkal tni au halim perdanakusuma januari india malaysia presiden prabowo erat hubung bilateral negara sahabat presiden republik indonesia prabowo subianto tanah air senin,1
3892,Sewaktu sidang media bersama dengan Presiden @prabowo saya tegaskan bahawa Malaysia dan Indonesia yang punya sejarah bahasa dan budaya yang sangat dekat harus memanfaatkan segala kekuatan untuk melonjakkan keupayaan kedua-dua negara. Persahabatan dan kerjasama erat antara https://t.co/PNa2ZImzPJ,negative,sidang media presiden tegas bahawa malaysia indonesia sejarah bahasa budaya manfaat kuat lonjak upaya negara sahabat kerjasama erat,2
3893,Operasi Militer Selain Perang (OMSP) sedang digelar untuk membongkar pagar laut siluman atas perintah Presiden @prabowo. Polri ? Menepi dulu lah sepanjang Kapolri belum diganti penegakan hukum dalam skandal pagar laut siluman jauh panggang dari api. Terlebih ada sampah https://t.co/0mFQxufrDU,negative,operasi militer perang omsp gelar bongkar pagar laut siluman perintah presiden polri tepi kapolri ganti tega hukum skandal pagar laut siluman panggang api sampah,2
3894,Usai istiadat Sambutan Negara di Istana Negara saya dan Presiden Prabowo mengadakan pertemuan empat mata di Menara Berkembar Petronas. Kami berbicara panjang terkait hal ehwal kedua-dua negara tetangga dan isu-isu serantau yang menyentuh kepentingan strategik Malaysia https://t.co/AC05jxTOX3,negative,istiadat sambut negara istana negara presiden prabowo ada pe emuan mata menara kembar petronas bicara kait ehwal negara tetangga isu isu rantau sentuh penting strategik malaysia,2
3895,#Subang Presiden Indonesia Prabowo Subianto berlepas pulang petang ini selepas menamatkan lawatan negara ke Malaysia atas jemputan Yang di-Pertuan Agong Sultan Ibrahim. Penerbangan yang membawa Prabowo dan delegasi berlepas dari Pangkalan Udara TUDM ke Indonesia kira-kira pukul https://t.co/CUFlEIHthQ,negative,presiden indonesia prabowo subianto lepas pulang petang lepas tamat lawat negara malaysia jemput pe uan agong sultan ibrahim terbang bawa prabowo delegasi lepas pangkal udara tudm indonesia,2
3896,PERMAINAN MAFIA LEVEL NEGARA Hanya Level Presiden yg bisa berantas klo level Menteri ngga akan sanggup. Semoga Presiden @prabowo memberi atensi khusus buat rakyatnya di Tangerang Banten https://t.co/yTE1JTt2q0,neutral,main mafia level negara level presiden yg berantas klo level menteri ngga sanggup moga presiden atensi khusus rakyat tangerang banten,0
3897,Kelanjutan rencana akuisis rudal BrahMos untuk Indonesia kali ini delegasi dari Indonesia bersama Presiden @prabowo berkesempatan untuk berkunjung ke markas besar @BrahMosMissile di India dan membicarakannya di tingkat yang lebih tinggi. Fokus kita ialah coastal defence system. https://t.co/qPwvnnZPrf,negative,lanjut rencana akuisis rudal brahmos indonesia kali delegasi indonesia presiden sempat kunjung markas india bicara tingkat fokus coastal defence system,2
3898,Presiden @prabowo tak main2 penuhi janjinya kejar koruptor Negara WAJIB MENANG 🇮🇩 Paulus Tanos buron kasus e-KTP rugikan negara 2 3 T bertahun lenyap ditelan bumi kini ditangkap di Singapura Kado awal tahun 2025 bulan Januari TUMPAS YG HARUS DITUMPAS https://t.co/mDkR57BuXi,neutral,presiden main penuh janji kejar koruptor negara wajib menang paulus tanos buron e ktp rugi negara t be ahun lenyap tel bumi tangkap singapura kado januari tumpas yg tumpas,0
3899,Presiden Indonesia Prabowo Subianto diberikan sambutan negara penuh istiadat di Istana Negara hari ini bersempena dengan lawatan negara atas jemputan Yang di-Pertuan Agong Sultan Ibrahim. Ketibaan Prabowo pada 10 pagi disambut Seri Paduka Baginda. Turut hadir Perdana Menteri https://t.co/aZjGmeFKgU,positive,presiden indonesia prabowo subianto sambut negara penuh istiadat istana negara sempena lawat negara jemput pe uan agong sultan ibrahim tiba prabowo pagi sambut seri paduka baginda hadir perdana menteri,1
3900,Jiahhh..kebiasaan udah riuh terus hapus. Awas ente TARA kalau nulis gitu lagi emak setrap di tiang jemuran. Penulisan yg bener itu adalah presiden ke 7 jokowidodo bukan presiden jokowi . Presiden sekarang ncu gembul @prabowo INGET ! jangan salah lagi. Gkgkgk️ https://t.co/ilW94VwZT2,negative,jiahhh biasa udah riuh hapus awas ente tara nulis gitu emak setrap tiang jemur tulis yg bener presiden jokowidodo presiden jokowi presiden ncu gembul inget salah gkgkgk,2
3901,Perhimpunan lebih 1 000 pesawah dari seluruh negara diteruskan di pekarangan Kementerian Pertanian dan Keterjaminan Makanan (KPKM) susulan lawatan rasmi Presiden Indonesia Prabowo Subianto ke Malaysia. Terdahulu media melaporkan kumpulan pesawah ini akan berkumpul di PMO https://t.co/SV5HdjlkZA,negative,himpun sawah negara terus pekarang menteri pe ani jamin makan kpkm susul lawat rasmi presiden indonesia prabowo subianto malaysia media lapor kumpul sawah kumpul pmo,2
3902,Pertama dalam sejarah TNI ikut Defile Militer di Peringatan Hari Kemerdekaan Negara lain Ini pertanda pengakuan Asing menghebat pd Indonesia Bangga melihat Presiden @prabowo dan TNI di Acara Kenegaraan India Barakan nasionalisme karena itu energi terhebat jangan LEMAH🇮🇩 https://t.co/tlBZvxLzr7,negative,pe ama sejarah tni defile militer ingat merdeka negara pe aku asing hebat pd indonesia bangga presiden tni acara negara india bara nasionalisme energi hebat lemah,2
3903,Detik masih menganggap Mulyono presiden Pak @prabowo tolong beri penjelasan kepada rakyat sebenarnya negara ini presiden nya siapa? Jaga lah kepercayaan rakyat yang telah memilih mu dan mereka yang bangga punya Presiden seorang macan asia bukan seorang boneka https://t.co/IZz4RFT4qN,positive,detik anggap mulyono presiden tolong jelas rakyat negara presiden nya jaga percaya rakyat pilih mu bangga presiden macan asia boneka,1
3904,Membaca buku hal yang saya suka dari presiden Prabowo dan hal yang membuat saya tidak suka kepada wakilnya.,negative,baca buku suka presiden prabowo suka wakil,2
3905,Ini harus DILIDIK dan DISIDIK sampai tuntas sesuai arahan PRESIDEN Prabowo. Setuju gaes? #batalkanPSNPIK2 https://t.co/TzLoCsCUBF https://t.co/vqk2wsPS5d,negative,dilidik sidik tuntas sesuai arah presiden prabowo tuju gaes,2
3906,Hati-hati dengan data DNA Bapak Presiden @prabowo Tolong dijaga baik-baik jangan sampai jatuh ke tangan yg salah Karena bisa digunakan untuk hal-hal yg tidak kita inginkan Data DNA adalah ibarat Blueprint manusia dimana kelemahan tubuh kita pun tergambar disana. Bisa,negative,hati hati data dna presiden tolong jaga jatuh tangan yg salah yg data dna blueprint manusia mana lemah tubuh gambar sana,2
3907,Kalau berita ini benar tentu sangat mengecewakan. Presiden Prabowo membatalkan perjalanan ke Pakistan setelah India karena tekanan India? Negara besar San berdaulat harus dengar negara rasis dan Islamophobia? Apalagi Indonesia adalah negara Muslim besar. https://t.co/OnZW7sZecw,negative,berita kecewa presiden prabowo batal jalan pakistan india tekan india negara san daulat dengar negara ras islamophobia indonesia negara muslim,2
3908,Lempar terus sampai rakyat lupa Ingat Rempang dll ️ Hati-hati... Meleng dikit dikuasai asing Mendukung Presiden @prabowo Kembalikan Tanah Air dan Kedaulatan Negara #batalkanPSNPIK2,positive,lempar rakyat lupa rempang dll hati hati meleng dikit asai asing dukung presiden kembali tanah air daulat negara,1
3909,Semoga 2028 kembali bisa ekspor beras sesuai yang direncanakan Presiden Prabowo jadi Indonesia tidak akan kekurangan bahan pangan Di kala kaum pembenci hanya meributkan soal ijasah dan akun fufufafa punya siapa. Sementara yang lainnya udah jauh ke planet mars.. https://t.co/gkB9JqOexc,neutral,moga ekspor beras sesuai rencana presiden prabowo indonesia kurang bahan pangan kaum benci ribut ijasah akun fufufafa udah planet mars,0
3910,Asing bingung cara Indonesia hilirisasi uang dari mana? Bukan Presiden @prabowo bila tak tahu caranya Efisiensi menghemat 306 69 T (pangkas dana seremonial perjalanan dinas tak penting dll) Itulah modal bangun industri2 hilirisasi tahun ini juga yg akan MENGEJUTKAN dunia 🇮🇩 https://t.co/cTCl8LiUt3,negative,asing bingung indonesia hilir uang presiden efisiensi hemat t pangkas dana seremonial jalan dinas dll modal bangun industri hilir yg kejut dunia,2
3911,Penampilan TNI &amp; Taruna Akademi Militer dalam parade Republic Day 2025 di New Delhi India event ini juga dihadiri beberapa perwakilan Angkatan Bersenjata dan pemimpin negara negara sahabat India termasuk Presiden Prabowo Subianto juga menjadi tamu. https://t.co/BQkJBvIaNo,positive,tampil tni amp taruna akademi militer parade republic day new delhi india event hadir wakil angkat senjata pimpin negara negara sahabat india presiden prabowo subianto tamu,1
3912,Sikap Kejagung Terkait Arahan Presiden Prabowo soal Pagar Laut: Kami Terus Dalami Peristiwa Pidana https://t.co/8Pc1VBbxiJ,neutral,sikap jagung kait arah presiden prabowo pagar laut dalam peristiwa pidana,0
3913,Negara2 adidaya ketar-ketir sejak Indonesia canangkan hilirisasi pertanda kebangkitan Indonesia mendikte dunia Hilirisasi membuat dunia bergantung pd Indonesia Presiden @prabowo tak rela Indonesia yg kaya terus didikte harus DIBALIK Kuatkan persatuan jangan mau diadu domba https://t.co/gVMrDXxWo3,negative,negara adidaya ketar tir indonesia canang hilir pe bangkit indonesia dikte dunia hilir dunia gantung pd indonesia presiden rela indonesia yg kaya dikte balik kuat satu adu domba,2
3914,Sama-sama Presiden sama-sama suka baca buku Prabowo suka baca buku pengetahuan umum Jokowi suka baca Komik Jangan salah Komik itu hasil imajinasi orang2 JENIUS yang bacaan mereka bacannya Prabowo Jadi kesimpulannya Baca Komik lebih berkualitas dan Jenius daripada baca buku https://t.co/daA77lBnt0,negative,presiden suka baca buku prabowo suka baca buku tahu jokowi suka baca komik salah komik hasil imajinasi orang jenius baca bacannya prabowo simpul baca komik kualitas jenius baca buku,2
3915,PRABOWO PATRIOT ▪︎ jangan sangsi kepatriotan @prabowo yang nyandang nama SUBIANTO (sang paman yg tewas di medan perang kemerdekaan (1944). Tak cuma satu tapi dua paman yg tewas di medan perang (+ Taruna Sudjono) bakal murka jika Presiden Prabowo tak jaga NKRI dengan jiwaraga!,neutral,prabowo patriot sangsi patriot nyandang nama subianto sang paman yg tewas medan perang merdeka paman yg tewas medan perang taruna sudjono murka presiden prabowo jaga nkri jiwaraga,0
3916,Parcok kebingungan dlm kasus Pagar Laut Satu sisi Parcok akan gigit tangan tuannya. Sisi lain kehilangan muka di tuan baru Itu barangkali penyebab Presiden Prabowo lebih memilih memerintahkan Angkatan Laut utk pimpin bongkar pagar. Bukan Parcok Kasian Parcok kerja di 2 tuan,negative,parcok bingung dlm pagar laut sisi parcok gigit tangan tuan sisi hilang muka tuan barangkali sebab presiden prabowo pilih perintah angkat laut utk pimpin bongkar pagar parcok kasi parcok kerja tuan,2
3917,Jika para pejabat negara tersandera utang budi kpd oligarki yg menguasai ekonomi kapan negeri ini bisa maju? Krn itu saatnya Presiden @prabowo unjuk keberanian &amp; ketegasan dgn tdk mberi toleransi kpd mereka bila mlanggar hukum. Negara harus selalu hadir utk rakyat &amp; bangsa kita.,neutral,jabat negara sandera utang budi kpd oligarki yg kuasa ekonomi negeri maju krn presiden unjuk berani amp tegas dgn tdk mberi toleransi kpd mlanggar hukum negara hadir utk rakyat amp bangsa,0
3918,Ketum PDIP Megawati kasih arahan ke kadernya buat dukung program Presiden Prabowo. Ada makan bergizi gratis (MBG) buat rakyat sampai proyek food estate di Merauke! #detikcom https://t.co/yhyp4M1qYC,neutral,tum pdip megawati kasih arah kader dukung program presiden prabowo makan gizi gratis mbg rakyat proyek food estate merauke,0
3919,Kata Pak Prabowo tunggu sampai 6 bulan. Kayaknya emang masa bulan madu hanya dibatasi 6 bulan saja. Setelah masa itu lewat mungkin akan banyak langkah2 drastis. Untuk menunjukan siapa yang berkuasa sekarang. Maksudnya semakin menjelaskan bahwa Presiden sudah berganti!,positive,prabowo tunggu kayak emang madu batas langkah drastis tunjuk kuasa maksud presiden ganti,1
3920,@prabowo Buku yang dipublikasikan di India harganya lebih murah karena pemerintahnya ada insentif khusus. Di Indonesia semisal Bapak Presiden memborong buku tersebut bakalan kena bea cukai,neutral,buku publikasi india harga murah perintah insentif khusus indonesia presiden borong buku kena bea cukai,0
3921,Membaca itu menguatkan kemampuan utuh dalam memimpin. Presiden @prabowo menginspirasi kita semua. Terimakasih boss.. Siap terus membaca !,neutral,baca kuat mampu utuh pimpin presiden inspirasi terimakasih boss baca,0
3922,Pelajar di Papua setelah selesai makan membantu membereskan peralatan Presiden @prabowo dan orang2 bijak berpikir keras bagaimana MBG secepatnya merata di seluruh Indonesia Sisi lain ada kaum yg merasa gagah karena bisa MERENDAHKAN program ini tanpa membantu sedikitpun https://t.co/1J6IvCz0d3,neutral,ajar papua selesai makan bantu beres alat presiden orang bijak pikir keras mbg cepat rata indonesia sisi kaum yg gagah rendah program bantu sedikit,0
