,Unnamed: 0,full_text,label,score
6323,7574,kabinet pak Prabowo tuh hustle tanpa kenal lelah buat bikin keadilan itu terasa terwujud. Kinerja Apik Kabinet,neutral,0.9980436563491821
6332,7583,Kabinet Prabowo mengedepankan kerja nyata untuk mewujudkan masyarakat sejahtera. Kinerja Apik Kabinet,neutral,0.9962258338928223
6338,7589,Prabowo tidak membiarkan janji berhenti di pidato ia mengawal hingga tuntas. Kinerja Apik Kabinet,positive,0.9677656292915344
6339,7590,Kabinet Prabowo menjadikan keamanan rakyat sebagai prioritas dengan peningkatan pengawasan dan teknologi. Kinerja Apik Kabinet,negative,0.9923976063728333
6343,7594,Kabinet pak Prabowo itu kenyataan kalau teamwork dapat bikin keadilan &amp; kemakmuran jadi kenyataan. Kinerja Apik Kabinet,negative,0.9979825019836426
6355,7606,Kolaborasi antar kementerian akan mempercepat proses pembangunan dan itu adalah hal yang dijanjikan oleh Prabowo untuk Indonesia Kinerja Apik Kabinet,negative,0.9896329641342163
6366,7618,Rakyat butuh hasil bukan janji. Kabinet Prabowo mengubah visi menjadi kenyataan. Kinerja Apik Kabinet,positive,0.953166663646698
6367,7619,Gini ya Menteri-menteri Prabowo tuh mengerti kalau rakyat makmur Indonesia juga pasti maju Kinerja Apik Kabinet,negative,0.9833108186721802
6369,7621,Kabinet Prabowo terus berfokus pada pengembangan sumber daya manusia karena mereka percaya bahwa kualitas SDM yang baik adalah fondasi untuk kemajuan bangsa. Kinerja Apik Kabinet,positive,0.8382059335708618
6384,7636,Visi Prabowo yang mengutamakan keadilan sosial terlihat jelas dalam langkah-langkah konkrit kabinet. Kinerja Apik Kabinet,negative,0.9513858556747437
6394,7646,Prabowo dan timnya gak cuma janji mereka bikin kerja nyata buat rakyat. Kinerja Apik Kabinet,positive,0.9264591932296753
6399,7651,Prabowo gak cuma janji timnya gerak nonstop buat hasil yang konkret. Kinerja Apik Kabinet,positive,0.9572126865386963
6404,7656,menteri-menteri pak Prabowo itu kenyataan kalau teamwork bisa bikin keadilan &amp; kemakmuran jdi nyata. Kinerja Apik Kabinet,negative,0.9912647604942322
6418,7670,Kabinet Prabowo menjadikan kesejahteraan sebagai tujuan yang diwujudkan melalui usaha keras dan dukungan rakyat Kinerja Apik Kabinet,positive,0.9103308916091919
6422,7674,Kesejahteraan bukan hanya impian tapi kenyataan yang diraih dengan kebijakan pro-rakyat kabinet Prabowo Kinerja Apik Kabinet,negative,0.9936168193817139
6425,7677,Prabowo bersama kabinetnya tidak hanya berfokus pada pertumbuhan ekonomi tetapi juga pada pemerataan yang membawa dampak positif bagi seluruh rakyat. Kinerja Apik Kabinet,negative,0.9781746864318848
6431,7683,menteri Prabowo tuh hustle tanpa kenal penat buat bikin keadilan itu terasa nyata. Kinerja Apik Kabinet,neutral,0.9977219700813293
6449,7701,Kabinet Prabowo memastikan setiap kebijakan yang diambil mengarah pada pencapaian keadilan sosial bagi rakyat. Kinerja Apik Kabinet,negative,0.9563948512077332
6454,7706,menteri-menteri Prabowo itu kenyataan kalau teamwork bisa buat keadilan &amp; kemakmuran jdi nyata. Kinerja Apik Kabinet,negative,0.9735322594642639
6463,7715,Kabinet pak Prabowo itu kenyataan kalau teamwork dapat buat keadilan &amp; kemakmuran jdi nyata. Kinerja Apik Kabinet,negative,0.9900757670402527
6470,7722,Kabinet Prabowo memastikan kebijakan yang diterapkan membawa visi keadilan sosial dan kesejahteraan rakyat menjadi kenyataan. Kinerja Apik Kabinet,negative,0.9727051258087158
6483,7735,Guys Cabinet pak Prabowo tuh bagai engine yang bikin visi besar jadi nyata. Fokusnya ya utk Kebaikan masyarakat! Kinerja Apik Kabinet,neutral,0.9968875050544739
6496,7748,Guys Visi Pak Prabowo future rakyat lebih baik. menterinya tuh gaspol buat menyelesaikannyaaaa Kinerja Apik Kabinet,neutral,0.9964532852172852
6510,7762,Gini ya Menteri-menteri Prabowo sangat ngerti kalau masyarakat makmur Indonesia juga pasti maju Kinerja Apik Kabinet,negative,0.9500723481178284
6511,7763,Rakyat Indonesia tidak hanya membutuhkan janji tetapi hasil yang nyata dan Prabowo bertekad mewujudkan hal itu dengan kabinet yang benar-benar paham tugasnya. Kinerja Apik Kabinet https://t.co/6RBqioUHrx,positive,0.9254814982414246
6516,7768,Guys menteri Prabowo tuh seperti engine yang bikin visi besar jdi nyata. Fokusnya ya utk Kebaikan masyarakat! Kinerja Apik Kabinet,neutral,0.9971582889556885
6518,7770,menteri-menteri pak Prabowo itu kenyataan kalau teamwork mampu buat keadilan &amp; kemakmuran jadi nyata. Kinerja Apik Kabinet,negative,0.9940469264984131
6525,7777,Nih guys Menteri-menteri Prabowo tuh paham kalau rakyat makmur Indonesia juga pasti maju Kinerja Apik Kabinet,negative,0.9890639185905457
6550,7802,Prabowo meminta menterinya untuk fokus pada pemberian kemakmuran bagi rakyat dengan kebijakan yang tepat. Kinerja Apik Kabinet,negative,0.9867016673088074
6566,7818,perjuangan kementerian Prabowo buat visi menjadi aksi. Semua buat kesejahteraan kita Kinerja Apik Kabinet,neutral,0.9953887462615967
6569,7821,Menteri Prabowo tahu bahwa hasil nyata memerlukan waktu dan rakyat menjadi alasan utama dari semua kerja keras mereka Kinerja Apik Kabinet,negative,0.959282398223877
6570,7822,Kabinet Prabowo berdedikasi penuh untuk mengubah visi besar menjadi kenyataan yang dirasakan rakyat. Kinerja Apik Kabinet,negative,0.9930235147476196
6581,7833,Prabowo tahu apa yang rakyat butuh dan timnya gas terus buat itu. Kinerja Apik Kabinet,positive,0.8268108367919922
6587,7839,Temen menteri pak Prabowo tuh ibarat engine yg buat visi besar jadi nyata. Fokusnya ya untuk Kebaikan rakyat! Kinerja Apik Kabinet,neutral,0.9970763921737671
6596,7848,Guysss Menteri-menteri Prabowo sangat paham kalau rakyat makmur Indonesia juga pasti maju Kinerja Apik Kabinet,negative,0.9831717014312744
6598,7850,Menteri-menteri Prabowo adalah profesional yang selalu siap memberikan yang terbaik untuk rakyat. Kinerja Apik Kabinet,negative,0.9858371019363403
6601,7853,perjuangan kementerian Prabowo bikin visi jadi aksi. Semua untuk kesejahteraan kita semua Kinerja Apik Kabinet,neutral,0.9960175156593323
6607,7859,Semua kebijakan kabinet Prabowo bertujuan agar rakyat merasakan kemakmuran dan keadilan secara langsung. Kinerja Apik Kabinet,negative,0.9813249707221985
6610,7862,seluruh langkah kabinet Prabowo dirancang buat bikin masyarakat makin senang &amp; aman Kinerja Apik Kabinet,negative,0.9915332198143005
6616,7868,Gini ya Menteri-menteri Prabowo sangat mengerti kalau masyarakat sejahtera Indonesia juga makin maju Kinerja Apik Kabinet,negative,0.9746612310409546
6631,7883,Prabowo berkomitmen untuk kesejahteraan rakyat dan menteri-menterinya menunjukkan dedikasi tinggi untuk menghasilkan pencapaian yang jelas. Kinerja Apik Kabinet,negative,0.9650450944900513
6666,7918,@prabowo Pak @prabowo tolong evaluasi menteri yang rangkap jabatan pak masyarakat butuh kinerja menteri yg maksimal tidak setengah2 &amp; dikenal karena kinerjanya bukan sensasi jabatan lainnya. Sebaiknya menteri BUMN dari kalangan profesional penanganan BUMN Karya sangat lama @tempodotco,negative,0.9902659058570862
6675,7927,@Anggajaya26 @JhonSitorus_18 @PaltiWest2024 @Dennysiregar7 @ekokuntadhi1 @GunRomli @DS_yantie @islah_bahrawi @prabowo Dengan perut sebesar itu apa sistem penilaian kinerja tidak bertanya tanya ya?,positive,0.906403660774231
6682,7934,Jebakan Batman lagi nih rupanya trah @jokowi masih kuat sehingga bisa pengaruhi kinerja pak Presiden @prabowo dan para pembantunya @antaranews @BBCIndonesia @CNNIndonesia @detikcom @VOANews @kompascom @temponewsroom @republikaonline @rmol_id @tempodotco @hariankompas,neutral,0.9974566102027893
6686,7938,@_Haris_Srg @prabowo Kinerja fufufafa koleksi mainan anak²,neutral,0.9979111552238464
6692,7944,@DrEvaChaniago @prabowo Jaman digital begini rakyat memantau kinerja siapapun tak perduli Polri lantaran yang bayarin mereka rakyat . Lewat berbagai pajak yang semakin mencekik,negative,0.9775172472000122
6699,7951,Lapas Kelas III Bandanaira akan menjadikan Asta Cita Presiden Prabowo dan 13 Program akselerasi dari Menteri Imipas sebagai acuan kinerja tahun 2025. Hal itu disampaikan Plt Kalapas Bandanaira Nober Hasanda saat memimpin rapat awal tahun bersama seluruh jajarannya. https://t.co/jw9MO51stk,positive,0.9395844340324402
6705,7957,Pembahasan pak Jkw Menutupi kinerja pak prabowo,negative,0.9979380965232849
6714,7966,@kumparan Pak Prabowo mulai mencermati kinerja Polri.,negative,0.9831829071044922
6722,7974,Kapolri Jenderal Listyo Sigit Prabowo menyampaikan evaluasi kinerja Polri termasuk melalui analisis sentimen di media sosial Selama tahun 2024 ada 7 juta interaksi di media sosial yang berkaitan dengan Polri. ■ Sentimen positif sebesar 37%. ■ sentimen netral 18%. ■ https://t.co/nWkJgGvo2c,negative,0.9637281894683838
6724,7976,@prabowo Ini bukan prabowo yg buat Inilah para admint admint pengecut yg ingin memberikan informasi bahwa prabowo punya program yg bisa diandalkan Sudahlah admint busuk Tolong berbuat baiklah sma rakyat Indonesia sampaikan ke prabwo Tolong benahi Kinerja aparat penagak hukum ,negative,0.9897050261497498
6728,7980,@Dennysiregar7 Lu Kelamaan jilat jokowi Makanya lu gak bisa menilai kinerja Prabowo,negative,0.9958292841911316
6733,7985,@sutanmangara @prabowo Kinerja apa yg telah dilakukan oleh yg berwenang selama ini???,negative,0.9912775754928589
6736,7988,@tvOneNews Pak mana adà maling ngaku? Penjara penuh! Pak Prabowo jgn cm omon2 teriak2 sendiri tapi bawahan anda di bidang hukum malah main2 dengan hukum. Batalkan kenaikan gaji hakim karena kinerja para hakim sungguh melukai rasa keadilan rakyat Indonesia !!!!,positive,0.9931381344795227
6752,8004,@logika_saya @papa_loren @DPR_RI @prabowo @KemenkeuRI @DitjenPajakRI Kalau semua harga harga pada naik berarti kinerja Prabowo Gibran GAK BECUS omong doang gede,neutral,0.9965740442276001
6768,8020,Di kasus ini kinerja APH baik pimpinannya diangkat @prabowo Mestinya bekerja utk Kepentingan Presiden RI yg Syah. Tp ini kok spt nya beda? Ada yg ngeh? Atau ini Fitnah kpd @prabowo ? Siapa Pelakunya? @Gerindra @republikaonline @BocorAlusPol @TirtoID @tempodotco,neutral,0.9962999224662781
6773,8025,@tomylif34 @FOODFESS2 ditempat kerjaa ku karna memandang kinerja jokowi dalam membangun tol nyataa trus karna gemoi dan kasian sama pak prabowo,negative,0.9661387801170349
6781,8033,@logika_saya @Heraloebss @DivHumas_Polri @ahriesonta @ListyoSigitP @PolkamRI @DPR_RI @kompolnas_ri @prabowo Parahhh kinerja #Polri semakin buruk,neutral,0.9964904189109802
6787,8039,@addtaufiq @prabowo @gibran_tweet @BANKBRI_ID Jk ini benar separah itukah bank plat merah kinerja IT nya,neutral,0.998221218585968
6792,8044,@JeblukAkun Semoga @prabowo menjadikan @DivHumas_Polri Polisi di bawah TNI karena sudah semakin kacau kinerja mereka,neutral,0.9950724244117737
6795,8047,@Heraloebss Yth.@ListyoSigitP @prabowo @gibran_tweet jaman makin maju rakyat makin cerdas mampu menilai kinerja pemerintah. Mestinya pemimpin jeli memandang ini bhw rakyat sdh punya kemampuan memeriksa dg caranya pr pejabat RI rakyatlah yg punya kekuasaan tiap 5th memilih pemimpin,positive,0.9180908203125
6801,8053,@CNNIndonesia Sedih sekali yg sabar Ibu semoga keadilan ditegakkan dan rezeki dilimpahkan. Prabowo wajib reviu kinerja Polri bila perlu tegas ganti pimpinannya,neutral,0.9987432360649109
6807,8059,@mas_veel Buzzernya Gibran &amp; Mulyono itu banyak DUL!!! Buzzernya Prabowo aja kalah banyak. Perhatikan di medsos manapun yg menggaungkan kinerja Gibran lebih banyak dibanding Prabowo. Saya lbh suka Prabowo ato Titik ato Didit yg jd Capres di 2029 bukan dr keluarga MULYONO.,positive,0.8420498371124268
6813,8065,Presiden PRABOWO gelontor kan uang 200 M ke PSSI Kalo PSSI masih diurusin Arya Sinulingga PESIMISTIS bisa bangkit Presiden PRABOWO evaluasi kinerja Arya Sinulingga jgn di PIARA kalo tdk bermanfaat Merugikan negara ketika APBN sangat terbatas jgn pakai org yg TAK Bermutu,positive,0.8332901000976562
6816,8068,@prabowo Semoga mereka amanah dan profesional dalam menjalankan tugasnya. Kinerja KPK ditunjukkan oleh naik turunnya angka indeks persepsi korupsi.,neutral,0.9980376362800598
6826,8094,@BosPurwa Segurih ocehannya tentang @prabowo https://t.co/WazYIwXZmt,negative,0.9844056963920593
6838,8106,Presiden setelah Pak Harto pun misal Pak Habibie Gusdur Bu Mega Pak SBY sampe Pak Jokowi sangat hormat n mensakralkan betul momen kenegaraan. Intinya jangan sampai berpolitik disitu tunjukkan bahwa ini momen negarawan. N itu blom didapet sama Prabowo Subianto. Kan lucu,neutral,0.9950811862945557
6840,8108,Popularitasnya makin meningkat setelah Prabowo Subianto menjadi presiden tahun lalu. Menurut orang dekatnya seiring meningkatnya pamor GRIB sumber pemasukan Hercules juga melimpah.,neutral,0.9960458874702454
6849,8117,kita masih mending semua negara juga kena kenaikan tariff negara lain yg lebih besar jg banyak kamboja 49% myanmar 48% lesotho 50% china malah kena 100% lebih kalo pak @prabowo ga gercep nego kita bisa kena lebih gede lagi TERIMA KASIH PAK PRABOWO,positive,0.9258689880371094
6850,8118,Prabowo itu adalah type pemimpin yang mengedepankan prinsip omon-omon dulu urusan belakangan. Contohnya MBG berawal dari omon omon engga pake mikir sekarang urusannya ribet lalu masalah TKDN. Dan itu masih bisa terjadi saat kunjungan kenegaraan ataupun di forum2 lainnya.,positive,0.8501506447792053
6852,8120,@IndoPopBase Kenapa gak 58% aja biar lebih membanggakan bagi presiden ndasmu wowo @prabowo ,negative,0.9972434043884277
6856,8124,Wapres muda di zaman ini Tanpa birokrasi ketat Tanpa prosedural berbelit Bekerja dengan rendah hati Berkarya denga tata Krama yg baik Cerdas d pintar Fokus bawa bangsa menuju Indonesia Emas Dan Prabowo tidak salah pilih. Rakyat pun memilih benar TOLAK Ganjar d Aniies https://t.co/KDshYzAXt3,positive,0.9776880145072937
6863,8131,Kita tidak bisa memilih dari orangtua mana kita dilahirkan. Tapi kita bisa memutuskan untuk bertumbuh berpendidikan mengangkat derajat keluarga dan sampai salah satu diantara orangtua kita bilang dengan bangga itu anakku . #SekolahRakyat #Prabowo https://t.co/3ZXYbQIts1,negative,0.9863386750221252
6864,8132,Di kampus cover erk tapi milih Prabowo adaaaaaaaaaaaaaaa,negative,0.9947003126144409
6874,8142,Tak bisa dinafikan jika presiden @prabowo memiliki kekuatan dan daya tawar yg tinggi di hadapan para pemimpin dunia,negative,0.9935814142227173
6876,8144,@alisyarief Kalau yg legend di Jakarta @BJakara171CGK pastinya merasakan di era dulu penguasa Cililitan dn Blok M serta Senen selalu berseteru show of power. Yg satu di bawah Tommy Suharto Yg satu di bawah Prabowo Sejarah Ongeng Sangaji dkk,negative,0.9748468399047852
6877,8145,Mata Pak @prabowo sempat berkaca saat mengenang pertamakali tiba di Yordania dan disambut oleh sahabatnya Raja Abdullah ll dari Yordania. Saat itu masa tersulit bagi Prabowo tapi sahabatnya menerima dgn tangan terbuka. Sahabat sejati itu kekal abadi. https://t.co/w9FbNPq7jG,negative,0.9508851766586304
6881,8149,Muslim: kapan Indonesian berangkat ke Israel melawan Israel. yupz benar'sekali ini mereka sudah kumpul siap berangkat ke Israel. saved Palestina saved Palestina. orang gaza adalah saudara seiman umat Islam. takbir alhuakbar terimakasih Israel. Pasti ini @prabowo bangga https://t.co/qLjdaqxPQr,negative,0.9537919759750366
6888,8156,Dari UEA Arab Turki Mesir negara terakhir yang dikunjungi adalah Yordania Luar biasa sambutan yang diterima presiden @prabowo dimana beliau langsung disambut oleh upacara kenegaraan Raja Abdullah Dua sahabat lama yang kini sama2 menjadi pemimpin dinegara masing2. Dan kini https://t.co/DuUpaoH4H4,positive,0.992820680141449
6895,8163,@Karinbahary2 @Kimberley_PS08 @are_inismyname @ajengcute16__ @03__nakula @kurawa Bapak @prabowo masih betah dgn membereskan kerjaan @jokowi Min @Gerindra gmn pendapatnya,neutral,0.9983530044555664
6897,8165,@BosPurwa @prabowo @ListyoSigitP Tidak ditemukan niat jahat orang malah baik kok saling berbagi.,neutral,0.9966099858283997
6899,8167,@muh_alimaruf @paipiapaipia @prophetofzorck Tapi lihat kariernya Prabowo agak mirip Ieyasu ya menangnya pas akhir sehabis kompromi dengan rival politik,negative,0.9932623505592346
6901,8169,Keren banget Indonesia saat seluruh masyarakat bersatu dukung ketegasan presiden Prabowo #PertegasHukumIndonesia https://t.co/WYu7pF62Gg,negative,0.9948898553848267
6902,8170,Prabowo tegas kita ikut bangga dan semangat mendukung #PertegasHukumIndonesia,negative,0.9937933683395386
6908,8177,Bangga banget sama ketegasan hukum Pak Prabowo sama-sama kita support ya #PertegasHukumIndonesia https://t.co/HBx4ZwnfSw,negative,0.9930144548416138
6909,8178,Bangga banget bisa dukung ketegasan Prabowo dalam hukum Indonesia #PertegasHukumIndonesia,negative,0.9973015785217285
6910,8179,Bangga banget lihat Indonesia bareng-bareng dukung Prabowo dalam hukum #PertegasHukumIndonesia,negative,0.9883862137794495
6912,8181,Salut buat ketegasan hukum dari Presiden Prabowo kita semua dukung #PertegasHukumIndonesia,negative,0.9908637404441833
6918,8188,Salut buat ketegasan Presiden Prabowo rakyat aman sentosa jadi prioritas #PertegasHukumIndonesia,negative,0.9956794381141663
6926,8196,Bangga memiliki pemimpin seperti Prabowo yang tegas di bidang hukum #PertegasHukumIndonesia,positive,0.9770275354385376
6928,8198,@BosPurwa @prabowo Kalo mimpi kan ga perlu kerja keras,neutral,0.9953855872154236
6932,8202,@Bara__Akbar @prabowo Tapi lumayan lho... Berani geledah rumah MRC itu hebat,neutral,0.9950382113456726
6936,8206,@TOPssst @RondangSib1136 @RIPDEMOKRASI @mas_veel @EviDrajat @_aji_satrio_ @ebonXboy @Bara__Akbar @Cak_Kancil007 @ChainsawSimple @prabowo @OCCRP @susno2g @AbrSamad @hnirankara @YourAnonVD @ardisatriawan @mohmahfudmd @jokowi Jujur aja ini Joged ala anak DownSyndrome. PS joged niruin joged cucu keponakan (anak dr SR),neutral,0.9969011545181274
6938,8208,@TheEagle_BEN @moejeep_pelung @prabowo hanya satu kata :Presiden Terbaik disingkat PRET,neutral,0.9970898628234863
6940,8210,@M45Broo_ Yyyyyaaaaahhhuuu....pak @prabowo yakin dengan pidato dan omongannya kita tunggu yg katanya macan asia,positive,0.8241143226623535
6941,8211,Ke inget temen gue ngomong hebat yaa setelah Prabowo jdi presiden semua korupsi terbongkar ,neutral,0.9957887530326843
6942,8212,@tempodotco @prabowo sangat bersinar sekali Indonesia pak wkwkwkkw,negative,0.9524612426757812
6945,8215,@Ndrewstjan @prabowo @KPK_RI Nah....saya suka ini....,negative,0.9760988354682922
6947,8217,@BradHarizz @SBYudhoyono @prabowo Pak SBY tegas tidak tedeng aling2,neutral,0.9988123178482056
6954,8224,@Ndons_Back Mantapp era manis koruptor telah habis Waktu y sekarang kalian mempertanggungjawabkan perbuatan kalian pak PRABOWO is the Best,negative,0.9846298098564148
